age,age_o,race,race_o,match
23,25,1,2,0
23,27,1,4,1
23,26,1,4,0
23,29,1,2,0
23,26,1,1,1
23,26,1,2,1
23,32,1,2,0
23,28,1,2,0
23,26,1,4,0
23,24,1,3,0
23,24,1,2,0
23,23,1,4,1
23,23,1,2,1
23,25,1,2,0
27,28,4,3,0
27,33,4,4,0
27,22,4,2,0
27,26,4,4,0
27,24,4,4,0
27,24,4,2,0
27,25,4,6,1
27,25,4,2,0
27,27,4,4,0
27,26,4,4,0
27,29,4,2,0
27,26,4,1,0
27,26,4,2,0
27,32,4,2,0
27,28,4,2,0
27,26,4,4,0
27,24,4,3,0
27,24,4,2,1
27,23,4,4,0
27,23,4,2,0
27,25,4,2,0
27,28,2,3,0
27,33,2,4,0
27,22,2,2,0
27,26,2,4,0
27,24,2,4,0
27,24,2,2,0
27,25,2,6,1
27,25,2,2,0
27,27,2,4,0
27,26,2,4,0
27,29,2,2,0
27,26,2,1,0
27,26,2,2,0
27,32,2,2,0
27,28,2,2,0
27,26,2,4,0
27,24,2,3,0
27,24,2,2,0
27,23,2,4,0
27,23,2,2,0
27,25,2,2,0
24,28,6,3,0
24,33,6,4,1
24,22,6,2,0
24,26,6,4,0
24,24,6,4,0
24,24,6,2,0
24,25,6,6,0
24,25,6,2,0
24,27,6,4,1
24,26,6,4,0
24,29,6,2,0
24,26,6,1,0
24,26,6,2,0
24,32,6,2,0
24,28,6,2,0
24,26,6,4,0
24,24,6,3,0
24,24,6,2,0
24,23,6,4,0
24,23,6,2,0
24,25,6,2,0
22,28,2,3,0
22,33,2,4,0
22,22,2,2,0
22,26,2,4,0
22,24,2,4,0
22,24,2,2,0
22,25,2,6,0
22,25,2,2,0
22,27,2,4,0
22,26,2,4,0
22,29,2,2,0
22,26,2,1,0
22,26,2,2,0
22,32,2,2,0
22,28,2,2,0
22,26,2,4,0
22,24,2,3,0
22,24,2,2,0
22,23,2,4,0
22,23,2,2,0
22,25,2,2,0
22,28,4,3,0
22,33,4,4,0
22,22,4,2,0
22,26,4,4,0
22,24,4,4,0
22,24,4,2,0
22,25,4,6,0
22,25,4,2,0
22,27,4,4,0
22,26,4,4,0
22,29,4,2,0
22,26,4,1,0
22,26,4,2,0
22,32,4,2,0
22,28,4,2,0
22,26,4,4,0
22,24,4,3,0
22,24,4,2,0
22,23,4,4,0
22,23,4,2,0
22,25,4,2,0
27,28,2,3,0
27,33,2,4,0
27,22,2,2,0
27,26,2,4,0
27,24,2,4,0
27,24,2,2,0
27,25,2,6,0
27,25,2,2,0
27,27,2,4,0
27,26,2,4,0
27,29,2,2,0
27,26,2,1,1
27,26,2,2,0
27,32,2,2,0
27,28,2,2,1
27,26,2,4,0
27,24,2,3,1
27,24,2,2,1
27,23,2,4,0
27,23,2,2,0
27,25,2,2,0
28,28,4,3,0
28,33,4,4,0
28,22,4,2,0
28,26,4,4,0
28,24,4,4,1
28,24,4,2,0
28,25,4,6,0
28,25,4,2,0
28,27,4,4,0
28,26,4,4,0
28,29,4,2,0
28,26,4,1,1
28,26,4,2,0
28,32,4,2,0
28,28,4,2,1
28,26,4,4,0
28,24,4,3,1
28,24,4,2,1
28,23,4,4,0
28,23,4,2,0
28,25,4,2,0
34,28,2,3,0
34,33,2,4,0
34,22,2,2,0
34,26,2,4,0
34,24,2,4,0
34,24,2,2,0
34,25,2,6,0
34,25,2,2,0
34,27,2,4,0
34,26,2,4,0
34,29,2,2,0
34,26,2,1,1
34,26,2,2,0
34,32,2,2,0
34,28,2,2,0
34,26,2,4,0
34,24,2,3,1
34,24,2,2,0
34,23,2,4,0
34,23,2,2,0
34,25,2,2,0
27,28,4,3,1
27,33,4,4,0
27,22,4,2,0
27,26,4,4,0
27,24,4,4,0
27,24,4,2,0
27,25,4,6,0
27,25,4,2,0
27,27,4,4,1
27,26,4,4,1
27,29,4,2,0
27,26,4,1,0
27,26,4,2,0
27,32,4,2,0
27,28,4,2,1
27,26,4,4,0
27,24,4,3,0
27,24,4,2,1
27,23,4,4,0
27,23,4,2,0
27,25,4,2,0
28,28,1,3,0
28,33,1,4,0
28,22,1,2,0
28,26,1,4,0
28,24,1,4,0
28,24,1,2,0
28,25,1,6,1
28,25,1,2,0
28,27,1,4,0
28,26,1,4,0
28,29,1,2,0
28,26,1,1,1
28,26,1,2,0
28,32,1,2,0
28,28,1,2,1
28,26,1,4,0
28,24,1,3,1
28,24,1,2,0
28,23,1,4,0
28,23,1,2,0
28,25,1,2,0
28,28,3,3,0
28,33,3,4,0
28,22,3,2,0
28,26,3,4,0
28,24,3,4,0
28,24,3,2,0
28,25,3,6,0
28,25,3,2,0
28,27,3,4,0
28,26,3,4,0
28,29,3,2,0
28,26,3,1,0
28,26,3,2,0
28,32,3,2,0
28,28,3,2,0
28,26,3,4,0
28,24,3,3,1
28,24,3,2,0
28,23,3,4,0
28,23,3,2,1
28,25,3,2,0
30,27,4,4,0
30,32,4,2,0
30,25,4,2,0
30,29,4,4,0
30,23,4,2,0
30,27,4,2,0
30,32,4,6,0
30,27,4,2,0
30,25,4,2,1
30,30,4,2,0
30,29,4,6,0
30,26,4,2,0
30,36,4,2,0
30,29,4,2,0
30,27,2,4,0
30,32,2,2,0
30,25,2,2,0
30,29,2,4,0
30,23,2,2,0
30,27,2,2,0
30,32,2,6,0
30,27,2,2,0
30,25,2,2,0
30,30,2,2,0
30,29,2,6,0
30,26,2,2,0
30,36,2,2,0
30,29,2,2,0
28,27,2,4,0
28,32,2,2,0
28,25,2,2,0
28,29,2,4,0
28,23,2,2,0
28,27,2,2,0
28,32,2,6,0
28,27,2,2,0
28,25,2,2,1
28,30,2,2,1
28,29,2,6,0
28,26,2,2,1
28,36,2,2,0
28,29,2,2,0
21,27,2,4,1
21,32,2,2,0
21,25,2,2,1
21,29,2,4,0
21,23,2,2,0
21,27,2,2,0
21,32,2,6,0
21,27,2,2,0
21,25,2,2,1
21,30,2,2,0
21,29,2,6,0
21,26,2,2,1
21,36,2,2,0
21,29,2,2,0
22,27,2,4,0
22,32,2,2,0
22,25,2,2,0
22,29,2,4,0
22,23,2,2,0
22,27,2,2,0
22,32,2,6,0
22,27,2,2,0
22,25,2,2,0
22,30,2,2,0
22,29,2,6,0
22,26,2,2,0
22,36,2,2,0
22,29,2,2,0
24,27,4,4,0
24,32,4,2,0
24,25,4,2,0
24,29,4,4,0
24,23,4,2,0
24,27,4,2,0
24,32,4,6,0
24,27,4,2,0
24,25,4,2,1
24,30,4,2,0
24,29,4,6,0
24,26,4,2,0
24,36,4,2,0
24,29,4,2,0
35,27,2,4,0
35,32,2,2,0
35,25,2,2,0
35,29,2,4,0
35,23,2,2,0
35,27,2,2,0
35,32,2,6,0
35,27,2,2,0
35,25,2,2,1
35,30,2,2,0
35,29,2,6,0
35,26,2,2,1
35,36,2,2,0
35,29,2,2,0
34,27,2,4,0
34,32,2,2,1
34,25,2,2,0
34,29,2,4,1
34,23,2,2,0
34,27,2,2,0
34,32,2,6,0
34,27,2,2,0
34,25,2,2,0
34,30,2,2,0
34,29,2,6,0
34,26,2,2,0
34,36,2,2,0
34,29,2,2,0
21,27,2,4,0
21,32,2,2,0
21,25,2,2,0
21,29,2,4,0
21,23,2,2,0
21,27,2,2,0
21,32,2,6,0
21,27,2,2,0
21,25,2,2,0
21,30,2,2,0
21,29,2,6,0
21,26,2,2,0
21,36,2,2,0
21,29,2,2,0
33,27,2,4,0
33,32,2,2,0
33,25,2,2,0
33,29,2,4,0
33,23,2,2,0
33,27,2,2,1
33,32,2,6,0
33,27,2,2,0
33,25,2,2,0
33,30,2,2,0
33,29,2,6,0
33,26,2,2,0
33,36,2,2,0
33,29,2,2,0
28,27,2,4,0
28,32,2,2,0
28,25,2,2,0
28,29,2,4,0
28,23,2,2,0
28,27,2,2,0
28,32,2,6,0
28,27,2,2,0
28,25,2,2,0
28,30,2,2,1
28,29,2,6,0
28,26,2,2,0
28,36,2,2,0
28,29,2,2,0
29,27,4,4,0
29,32,4,2,1
29,25,4,2,0
29,29,4,4,0
29,23,4,2,0
29,27,4,2,0
29,32,4,6,0
29,27,4,2,1
29,25,4,2,0
29,30,4,2,0
29,29,4,6,0
29,26,4,2,0
29,36,4,2,0
29,29,4,2,0
22,27,4,4,0
22,32,4,2,0
22,25,4,2,0
22,29,4,4,0
22,23,4,2,0
22,27,4,2,0
22,32,4,6,0
22,27,4,2,1
22,25,4,2,0
22,30,4,2,0
22,29,4,6,0
22,26,4,2,0
22,36,4,2,0
22,29,4,2,0
27,27,4,4,0
27,32,4,2,0
27,25,4,2,0
27,29,4,4,0
27,23,4,2,1
27,27,4,2,0
27,32,4,6,0
27,27,4,2,0
27,25,4,2,1
27,30,4,2,1
27,29,4,6,0
27,26,4,2,0
27,36,4,2,0
27,29,4,2,0
27,30,4,4,0
27,30,4,2,0
27,28,4,2,0
27,21,4,2,1
27,22,4,2,0
27,24,4,4,0
27,35,4,2,0
27,34,4,2,0
27,21,4,2,0
27,33,4,2,0
27,28,4,2,0
27,29,4,4,0
27,22,4,4,0
27,27,4,4,0
32,30,2,4,0
32,30,2,2,0
32,28,2,2,0
32,21,2,2,0
32,22,2,2,0
32,24,2,4,0
32,35,2,2,0
32,34,2,2,1
32,21,2,2,0
32,33,2,2,0
32,28,2,2,0
32,29,2,4,1
32,22,2,4,0
32,27,2,4,0
25,30,2,4,0
25,30,2,2,0
25,28,2,2,0
25,21,2,2,1
25,22,2,2,0
25,24,2,4,0
25,35,2,2,0
25,34,2,2,0
25,21,2,2,0
25,33,2,2,0
25,28,2,2,0
25,29,2,4,0
25,22,2,4,0
25,27,2,4,0
29,30,4,4,0
29,30,4,2,0
29,28,4,2,0
29,21,4,2,0
29,22,4,2,0
29,24,4,4,0
29,35,4,2,0
29,34,4,2,1
29,21,4,2,0
29,33,4,2,0
29,28,4,2,0
29,29,4,4,0
29,22,4,4,0
29,27,4,4,0
23,30,2,4,0
23,30,2,2,0
23,28,2,2,0
23,21,2,2,0
23,22,2,2,0
23,24,2,4,0
23,35,2,2,0
23,34,2,2,0
23,21,2,2,0
23,33,2,2,0
23,28,2,2,0
23,29,2,4,0
23,22,2,4,0
23,27,2,4,1
27,30,2,4,0
27,30,2,2,0
27,28,2,2,0
27,21,2,2,0
27,22,2,2,0
27,24,2,4,0
27,35,2,2,0
27,34,2,2,0
27,21,2,2,0
27,33,2,2,1
27,28,2,2,0
27,29,2,4,0
27,22,2,4,0
27,27,2,4,0
32,30,6,4,0
32,30,6,2,0
32,28,6,2,0
32,21,6,2,0
32,22,6,2,0
32,24,6,4,0
32,35,6,2,0
32,34,6,2,0
32,21,6,2,0
32,33,6,2,0
32,28,6,2,0
32,29,6,4,0
32,22,6,4,0
32,27,6,4,0
27,30,2,4,0
27,30,2,2,0
27,28,2,2,0
27,21,2,2,0
27,22,2,2,0
27,24,2,4,0
27,35,2,2,0
27,34,2,2,0
27,21,2,2,0
27,33,2,2,0
27,28,2,2,0
27,29,2,4,1
27,22,2,4,1
27,27,2,4,0
25,30,2,4,1
25,30,2,2,0
25,28,2,2,1
25,21,2,2,1
25,22,2,2,0
25,24,2,4,1
25,35,2,2,1
25,34,2,2,0
25,21,2,2,0
25,33,2,2,0
25,28,2,2,0
25,29,2,4,0
25,22,2,4,0
25,27,2,4,1
30,30,2,4,0
30,30,2,2,0
30,28,2,2,1
30,21,2,2,0
30,22,2,2,0
30,24,2,4,0
30,35,2,2,0
30,34,2,2,0
30,21,2,2,0
30,33,2,2,0
30,28,2,2,1
30,29,2,4,0
30,22,2,4,0
30,27,2,4,1
29,30,6,4,0
29,30,6,2,0
29,28,6,2,0
29,21,6,2,0
29,22,6,2,0
29,24,6,4,0
29,35,6,2,0
29,34,6,2,0
29,21,6,2,0
29,33,6,2,0
29,28,6,2,0
29,29,6,4,0
29,22,6,4,0
29,27,6,4,0
26,30,2,4,0
26,30,2,2,0
26,28,2,2,1
26,21,2,2,1
26,22,2,2,0
26,24,2,4,0
26,35,2,2,1
26,34,2,2,0
26,21,2,2,0
26,33,2,2,0
26,28,2,2,0
26,29,2,4,0
26,22,2,4,0
26,27,2,4,0
36,30,2,4,0
36,30,2,2,0
36,28,2,2,0
36,21,2,2,0
36,22,2,2,0
36,24,2,4,0
36,35,2,2,0
36,34,2,2,0
36,21,2,2,0
36,33,2,2,0
36,28,2,2,0
36,29,2,4,0
36,22,2,4,0
36,27,2,4,0
29,30,2,4,0
29,30,2,2,0
29,28,2,2,0
29,21,2,2,0
29,22,2,2,0
29,24,2,4,0
29,35,2,2,0
29,34,2,2,0
29,21,2,2,0
29,33,2,2,0
29,28,2,2,0
29,29,2,4,0
29,22,2,4,0
29,27,2,4,0
34,30,4,4,0
34,23,4,2,0
34,29,4,4,0
34,24,4,2,0
34,25,4,3,0
34,28,4,2,1
34,27,4,6,0
34,,4,,1
34,,4,,0
25,30,4,4,1
25,23,4,2,1
25,29,4,4,0
25,24,4,2,0
25,25,4,3,0
25,28,4,2,0
25,27,4,6,0
25,,4,,1
25,,4,,0
23,30,2,4,1
23,23,2,2,0
23,29,2,4,0
23,24,2,2,1
23,25,2,3,1
23,28,2,2,0
23,27,2,6,0
23,,2,,0
23,,2,,1
30,30,3,4,0
30,23,3,2,0
30,29,3,4,0
30,24,3,2,0
30,25,3,3,0
30,28,3,2,1
30,27,3,6,1
30,,3,,1
30,,3,,0
36,30,1,4,0
36,23,1,2,0
36,29,1,4,0
36,24,1,2,0
36,25,1,3,0
36,28,1,2,1
36,27,1,6,1
36,,1,,0
36,,1,,0
29,30,2,4,0
29,23,2,2,0
29,29,2,4,0
29,24,2,2,0
29,25,2,3,0
29,28,2,2,0
29,27,2,6,0
29,,2,,0
29,,2,,0
30,30,2,4,0
30,23,2,2,0
30,29,2,4,0
30,24,2,2,0
30,25,2,3,0
30,28,2,2,0
30,27,2,6,0
30,,2,,1
30,,2,,0
29,30,2,4,0
29,23,2,2,0
29,29,2,4,0
29,24,2,2,0
29,25,2,3,0
29,28,2,2,0
29,27,2,6,0
29,,2,,0
29,,2,,0
22,30,4,4,0
22,23,4,2,1
22,29,4,4,0
22,24,4,2,0
22,25,4,3,0
22,28,4,2,0
22,27,4,6,0
22,,4,,0
22,,4,,0
34,30,2,4,0
34,23,2,2,0
34,29,2,4,0
34,24,2,2,0
34,25,2,3,0
34,28,2,2,0
34,27,2,6,0
34,,2,,0
34,,2,,0
30,34,4,4,0
30,25,4,4,1
30,23,4,2,1
30,30,4,3,0
30,36,4,1,0
30,29,4,2,0
30,30,4,2,0
30,29,4,2,0
30,22,4,4,0
30,34,4,2,0
23,34,2,4,0
23,25,2,4,1
23,23,2,2,0
23,30,2,3,0
23,36,2,1,0
23,29,2,2,0
23,30,2,2,0
23,29,2,2,0
23,22,2,4,1
23,34,2,2,0
29,34,4,4,0
29,25,4,4,0
29,23,4,2,0
29,30,4,3,0
29,36,4,1,0
29,29,4,2,0
29,30,4,2,0
29,29,4,2,0
29,22,4,4,0
29,34,4,2,0
24,34,2,4,0
24,25,2,4,0
24,23,2,2,1
24,30,2,3,0
24,36,2,1,0
24,29,2,2,0
24,30,2,2,0
24,29,2,2,0
24,22,2,4,0
24,34,2,2,0
25,34,3,4,0
25,25,3,4,0
25,23,3,2,1
25,30,3,3,0
25,36,3,1,0
25,29,3,2,0
25,30,3,2,0
25,29,3,2,0
25,22,3,4,0
25,34,3,2,0
28,34,2,4,1
28,25,2,4,0
28,23,2,2,0
28,30,2,3,1
28,36,2,1,1
28,29,2,2,0
28,30,2,2,0
28,29,2,2,0
28,22,2,4,0
28,34,2,2,0
27,34,6,4,0
27,25,6,4,0
27,23,6,2,0
27,30,6,3,1
27,36,6,1,1
27,29,6,2,0
27,30,6,2,0
27,29,6,2,0
27,22,6,4,0
27,34,6,2,0
,34,,4,1
,25,,4,1
,23,,2,0
,30,,3,1
,36,,1,0
,29,,2,0
,30,,2,1
,29,,2,0
,22,,4,0
,34,,2,0
,34,,4,0
,25,,4,0
,23,,2,1
,30,,3,0
,36,,1,0
,29,,2,0
,30,,2,0
,29,,2,0
,22,,4,0
,34,,2,0
23,34,4,2,0
23,30,4,2,0
23,23,4,4,0
23,27,4,3,0
23,30,4,2,0
23,27,4,2,1
23,27,4,2,0
23,24,4,6,1
23,25,4,2,0
23,28,4,2,0
23,27,4,2,1
23,27,4,2,0
23,29,4,3,0
23,30,4,4,0
23,27,4,2,0
23,25,4,4,0
23,26,4,4,0
23,29,4,2,0
33,34,3,2,0
33,30,3,2,0
33,23,3,4,0
33,27,3,3,0
33,30,3,2,0
33,27,3,2,0
33,27,3,2,1
33,24,3,6,0
33,25,3,2,0
33,28,3,2,0
33,27,3,2,0
33,27,3,2,0
33,29,3,3,0
33,30,3,4,0
33,27,3,2,0
33,25,3,4,0
33,26,3,4,0
33,29,3,2,0
32,34,2,2,1
32,30,2,2,1
32,23,2,4,0
32,27,2,3,0
32,30,2,2,0
32,27,2,2,0
32,27,2,2,0
32,24,2,6,0
32,25,2,2,0
32,28,2,2,0
32,27,2,2,0
32,27,2,2,0
32,29,2,3,0
32,30,2,4,0
32,27,2,2,0
32,25,2,4,0
32,26,2,4,0
32,29,2,2,0
26,34,3,2,0
26,30,3,2,0
26,23,3,4,0
26,27,3,3,1
26,30,3,2,0
26,27,3,2,1
26,27,3,2,0
26,24,3,6,0
26,25,3,2,1
26,28,3,2,0
26,27,3,2,0
26,27,3,2,0
26,29,3,3,0
26,30,3,4,0
26,27,3,2,0
26,25,3,4,0
26,26,3,4,1
26,29,3,2,0
24,34,2,2,0
24,30,2,2,0
24,23,2,4,0
24,27,2,3,1
24,30,2,2,0
24,27,2,2,1
24,27,2,2,0
24,24,2,6,1
24,25,2,2,1
24,28,2,2,0
24,27,2,2,0
24,27,2,2,0
24,29,2,3,0
24,30,2,4,0
24,27,2,2,0
24,25,2,4,0
24,26,2,4,0
24,29,2,2,0
,34,,2,0
,30,,2,0
,23,,4,0
,27,,3,0
,30,,2,0
,27,,2,1
,27,,2,1
,24,,6,0
,25,,2,0
,28,,2,1
,27,,2,0
,27,,2,1
,29,,3,1
,30,,4,0
,27,,2,0
,25,,4,0
,26,,4,0
,29,,2,1
26,34,1,2,0
26,30,1,2,0
26,23,1,4,0
26,27,1,3,0
26,30,1,2,0
26,27,1,2,0
26,27,1,2,0
26,24,1,6,0
26,25,1,2,0
26,28,1,2,0
26,27,1,2,0
26,27,1,2,0
26,29,1,3,0
26,30,1,4,0
26,27,1,2,0
26,25,1,4,0
26,26,1,4,0
26,29,1,2,0
21,34,4,2,0
21,30,4,2,0
21,23,4,4,1
21,27,4,3,0
21,30,4,2,0
21,27,4,2,0
21,27,4,2,0
21,24,4,6,0
21,25,4,2,0
21,28,4,2,0
21,27,4,2,0
21,27,4,2,0
21,29,4,3,0
21,30,4,4,0
21,27,4,2,0
21,25,4,4,0
21,26,4,4,0
21,29,4,2,0
33,34,2,2,0
33,30,2,2,1
33,23,2,4,0
33,27,2,3,0
33,30,2,2,0
33,27,2,2,1
33,27,2,2,1
33,24,2,6,1
33,25,2,2,0
33,28,2,2,0
33,27,2,2,1
33,27,2,2,1
33,29,2,3,1
33,30,2,4,0
33,27,2,2,1
33,25,2,4,0
33,26,2,4,0
33,29,2,2,0
31,34,2,2,0
31,30,2,2,0
31,23,2,4,0
31,27,2,3,0
31,30,2,2,0
31,27,2,2,1
31,27,2,2,0
31,24,2,6,1
31,25,2,2,0
31,28,2,2,0
31,27,2,2,0
31,27,2,2,0
31,29,2,3,1
31,30,2,4,0
31,27,2,2,0
31,25,2,4,0
31,26,2,4,0
31,29,2,2,0
35,34,4,2,0
35,30,4,2,1
35,23,4,4,0
35,27,4,3,1
35,30,4,2,0
35,27,4,2,0
35,27,4,2,0
35,24,4,6,0
35,25,4,2,1
35,28,4,2,0
35,27,4,2,0
35,27,4,2,0
35,29,4,3,1
35,30,4,4,0
35,27,4,2,1
35,25,4,4,0
35,26,4,4,0
35,29,4,2,0
29,34,6,2,0
29,30,6,2,0
29,23,6,4,1
29,27,6,3,1
29,30,6,2,0
29,27,6,2,0
29,27,6,2,0
29,24,6,6,0
29,25,6,2,1
29,28,6,2,0
29,27,6,2,0
29,27,6,2,0
29,29,6,3,0
29,30,6,4,0
29,27,6,2,0
29,25,6,4,0
29,26,6,4,0
29,29,6,2,0
25,34,4,2,0
25,30,4,2,0
25,23,4,4,0
25,27,4,3,0
25,30,4,2,0
25,27,4,2,0
25,27,4,2,0
25,24,4,6,0
25,25,4,2,1
25,28,4,2,0
25,27,4,2,0
25,27,4,2,0
25,29,4,3,0
25,30,4,4,0
25,27,4,2,0
25,25,4,4,0
25,26,4,4,0
25,29,4,2,0
22,34,2,2,0
22,30,2,2,1
22,23,2,4,0
22,27,2,3,1
22,30,2,2,1
22,27,2,2,1
22,27,2,2,0
22,24,2,6,1
22,25,2,2,1
22,28,2,2,0
22,27,2,2,1
22,27,2,2,1
22,29,2,3,0
22,30,2,4,0
22,27,2,2,0
22,25,2,4,0
22,26,2,4,0
22,29,2,2,0
24,34,2,2,0
24,30,2,2,0
24,23,2,4,0
24,27,2,3,0
24,30,2,2,0
24,27,2,2,1
24,27,2,2,0
24,24,2,6,0
24,25,2,2,0
24,28,2,2,0
24,27,2,2,0
24,27,2,2,0
24,29,2,3,0
24,30,2,4,0
24,27,2,2,0
24,25,2,4,0
24,26,2,4,0
24,29,2,2,0
27,34,2,2,0
27,30,2,2,0
27,23,2,4,0
27,27,2,3,0
27,30,2,2,0
27,27,2,2,0
27,27,2,2,1
27,24,2,6,0
27,25,2,2,0
27,28,2,2,0
27,27,2,2,0
27,27,2,2,0
27,29,2,3,0
27,30,2,4,0
27,27,2,2,0
27,25,2,4,0
27,26,2,4,0
27,29,2,2,0
27,34,4,2,0
27,30,4,2,0
27,23,4,4,0
27,27,4,3,0
27,30,4,2,0
27,27,4,2,0
27,27,4,2,0
27,24,4,6,1
27,25,4,2,0
27,28,4,2,0
27,27,4,2,0
27,27,4,2,0
27,29,4,3,0
27,30,4,4,1
27,27,4,2,0
27,25,4,4,1
27,26,4,4,0
27,29,4,2,0
26,34,4,2,0
26,30,4,2,0
26,23,4,4,0
26,27,4,3,0
26,30,4,2,0
26,27,4,2,1
26,27,4,2,0
26,24,4,6,0
26,25,4,2,0
26,28,4,2,0
26,27,4,2,0
26,27,4,2,0
26,29,4,3,0
26,30,4,4,0
26,27,4,2,0
26,25,4,4,1
26,26,4,4,0
26,29,4,2,0
26,34,2,2,0
26,30,2,2,1
26,23,2,4,0
26,27,2,3,0
26,30,2,2,0
26,27,2,2,1
26,27,2,2,0
26,24,2,6,0
26,25,2,2,1
26,28,2,2,0
26,27,2,2,0
26,27,2,2,0
26,29,2,3,0
26,30,2,4,0
26,27,2,2,0
26,25,2,4,0
26,26,2,4,0
26,29,2,2,0
24,34,6,2,0
24,30,6,2,0
24,23,6,4,0
24,27,6,3,1
24,30,6,2,0
24,27,6,2,0
24,27,6,2,0
24,24,6,6,0
24,25,6,2,1
24,28,6,2,0
24,27,6,2,1
24,27,6,2,0
24,29,6,3,0
24,30,6,4,0
24,27,6,2,1
24,25,6,4,0
24,26,6,4,0
24,29,6,2,0
34,23,2,4,0
34,33,2,3,0
34,32,2,2,1
34,26,2,3,0
34,24,2,2,0
34,,2,,0
34,26,2,1,0
34,21,2,4,0
34,33,2,2,0
34,31,2,2,0
34,35,2,4,0
34,29,2,6,0
34,25,2,4,0
34,22,2,2,0
34,24,2,2,0
34,27,2,2,0
34,27,2,4,0
34,26,2,4,0
34,26,2,2,0
34,24,2,6,0
30,23,2,4,0
30,33,2,3,0
30,32,2,2,1
30,26,2,3,0
30,24,2,2,0
30,,2,,0
30,26,2,1,0
30,21,2,4,0
30,33,2,2,1
30,31,2,2,0
30,35,2,4,1
30,29,2,6,0
30,25,2,4,0
30,22,2,2,1
30,24,2,2,0
30,27,2,2,0
30,27,2,4,0
30,26,2,4,0
30,26,2,2,1
30,24,2,6,0
23,23,4,4,0
23,33,4,3,0
23,32,4,2,0
23,26,4,3,0
23,24,4,2,0
23,,4,,0
23,26,4,1,0
23,21,4,4,1
23,33,4,2,0
23,31,4,2,0
23,35,4,4,0
23,29,4,6,1
23,25,4,4,0
23,22,4,2,0
23,24,4,2,0
23,27,4,2,0
23,27,4,4,0
23,26,4,4,0
23,26,4,2,0
23,24,4,6,0
27,23,3,4,0
27,33,3,3,0
27,32,3,2,0
27,26,3,3,1
27,24,3,2,1
27,,3,,0
27,26,3,1,0
27,21,3,4,0
27,33,3,2,0
27,31,3,2,0
27,35,3,4,1
27,29,3,6,1
27,25,3,4,0
27,22,3,2,1
27,24,3,2,0
27,27,3,2,0
27,27,3,4,0
27,26,3,4,0
27,26,3,2,0
27,24,3,6,1
30,23,2,4,0
30,33,2,3,0
30,32,2,2,0
30,26,2,3,0
30,24,2,2,0
30,,2,,0
30,26,2,1,0
30,21,2,4,0
30,33,2,2,0
30,31,2,2,0
30,35,2,4,0
30,29,2,6,0
30,25,2,4,0
30,22,2,2,1
30,24,2,2,0
30,27,2,2,0
30,27,2,4,0
30,26,2,4,0
30,26,2,2,0
30,24,2,6,0
27,23,2,4,1
27,33,2,3,0
27,32,2,2,0
27,26,2,3,1
27,24,2,2,1
27,,2,,1
27,26,2,1,0
27,21,2,4,0
27,33,2,2,1
27,31,2,2,1
27,35,2,4,0
27,29,2,6,0
27,25,2,4,0
27,22,2,2,1
27,24,2,2,1
27,27,2,2,0
27,27,2,4,0
27,26,2,4,1
27,26,2,2,1
27,24,2,6,0
27,23,2,4,0
27,33,2,3,1
27,32,2,2,0
27,26,2,3,0
27,24,2,2,0
27,,2,,1
27,26,2,1,0
27,21,2,4,0
27,33,2,2,1
27,31,2,2,0
27,35,2,4,0
27,29,2,6,0
27,25,2,4,0
27,22,2,2,0
27,24,2,2,0
27,27,2,2,1
27,27,2,4,0
27,26,2,4,0
27,26,2,2,0
27,24,2,6,0
24,23,6,4,1
24,33,6,3,0
24,32,6,2,0
24,26,6,3,0
24,24,6,2,1
24,,6,,0
24,26,6,1,0
24,21,6,4,0
24,33,6,2,1
24,31,6,2,1
24,35,6,4,0
24,29,6,6,0
24,25,6,4,0
24,22,6,2,1
24,24,6,2,0
24,27,6,2,0
24,27,6,4,1
24,26,6,4,0
24,26,6,2,0
24,24,6,6,0
25,23,2,4,0
25,33,2,3,0
25,32,2,2,0
25,26,2,3,1
25,24,2,2,1
25,,2,,0
25,26,2,1,0
25,21,2,4,0
25,33,2,2,0
25,31,2,2,0
25,35,2,4,1
25,29,2,6,1
25,25,2,4,1
25,22,2,2,1
25,24,2,2,0
25,27,2,2,0
25,27,2,4,0
25,26,2,4,0
25,26,2,2,1
25,24,2,6,1
28,23,2,4,0
28,33,2,3,0
28,32,2,2,0
28,26,2,3,0
28,24,2,2,0
28,,2,,1
28,26,2,1,0
28,21,2,4,0
28,33,2,2,0
28,31,2,2,0
28,35,2,4,0
28,29,2,6,0
28,25,2,4,0
28,22,2,2,0
28,24,2,2,0
28,27,2,2,0
28,27,2,4,0
28,26,2,4,0
28,26,2,2,0
28,24,2,6,0
27,23,2,4,1
27,33,2,3,0
27,32,2,2,0
27,26,2,3,0
27,24,2,2,0
27,,2,,0
27,26,2,1,0
27,21,2,4,0
27,33,2,2,1
27,31,2,2,0
27,35,2,4,0
27,29,2,6,0
27,25,2,4,0
27,22,2,2,1
27,24,2,2,0
27,27,2,2,0
27,27,2,4,0
27,26,2,4,0
27,26,2,2,0
27,24,2,6,1
27,23,2,4,0
27,33,2,3,0
27,32,2,2,0
27,26,2,3,0
27,24,2,2,0
27,,2,,1
27,26,2,1,0
27,21,2,4,0
27,33,2,2,1
27,31,2,2,0
27,35,2,4,0
27,29,2,6,0
27,25,2,4,0
27,22,2,2,1
27,24,2,2,0
